x,y,z
502.0070629782225,-739.1995291347853,728.8816270848902
502.0070629782225,-729.1936433195999,726.2399140519501
502.0070629782225,-719.1877575044145,723.5939953452844
502.0070629782225,-709.181871689229,720.950731327003
502.0070629782225,-699.1759858740436,718.3151371382725
502.0070629782225,-689.1701000588582,715.6962036204054
502.0070629782225,-679.1642142436729,713.1133512521369
502.0070629782225,-669.1583284284875,710.6034386939559
502.0070629782225,-659.1524426133021,708.2251132122378
502.0070629782225,-649.1465567981165,706.054929296689
502.0070629782225,-639.1406709829312,704.1696634604926
502.0070629782225,-629.1347851677458,702.6135715685261
502.0070629782225,-619.1288993525604,701.3586423892405
502.0070629782225,-609.1230135373751,700.2776693532162
502.0070629782225,-599.1171277221897,699.1560747048509
502.0070629782225,-589.1112419070043,697.7554731534356
502.0070629782225,-579.1053560918187,695.9059578946874
502.0070629782225,-569.0994702766334,693.5713748935293
502.0070629782225,-559.093584461448,690.8432556423613
502.0070629782225,-549.0876986462627,687.8742496650898
502.0070629782225,-539.0818128310773,684.8053509358224
502.0070629782225,-529.0759270158919,681.7298249106174
502.0070629782225,-519.0700412007063,678.6946674704743
502.0070629782225,-509.06415538552096,675.7175596112928
502.0070629782225,-499.0582695703356,672.8027499964659
502.0070629782225,-489.05238375515023,669.9502525238596
502.0070629782225,-479.04649793996487,667.1591443150792
502.0070629782225,-469.0406121247795,664.4293121063674
502.0070629782225,-459.0347263095939,661.7657755911946
502.0070629782225,-449.02884049440854,659.1892794820328
502.0070629782225,-439.0229546792232,656.758909144666
502.0070629782225,-429.0170688640378,654.6045954373805
502.0070629782225,-419.01118304885244,652.9412659250798
502.0070629782225,-409.0052972336671,652.0211118829723
512.0718069452619,-2100.0,646.2656882716859
512.0718069452619,-2089.9941141848144,647.2670053424185
512.0718069452619,-2079.9882283696293,649.0909563190834
512.0718069452619,-2069.9823425544437,651.4837876748037
512.0718069452619,-2059.9764567392585,654.2288184042307
512.0718069452619,-2049.970570924073,657.1910597926474
512.0718069452619,-2039.9646851088876,660.3008901161423
512.0718069452619,-2029.9587992937022,663.5221514526733
512.0718069452619,-2019.9529134785168,666.8319492050599
512.0718069452619,-2009.9470276633315,670.2136475783719
512.0718069452619,-1999.941141848146,673.6558742286355
512.0718069452619,-1989.9352560329605,677.1520278282509
512.0718069452619,-1979.9293702177752,680.6983681465041
512.0718069452619,-1969.9234844025898,684.2913438560538
512.0718069452619,-1959.9175985874044,687.9258219083454
512.0718069452619,-1949.911712772219,691.5957127411531
512.0718069452619,-1939.9058269570335,695.2969348941856
512.0718069452619,-1929.899941141848,699.0307336120189
512.0718069452619,-1919.8940553266627,702.8047548787886
512.0718069452619,-1909.8881695114774,706.630827161638
512.0718069452619,-1899.882283696292,710.5208576037224
512.0718069452619,-1889.8763978811066,714.4833929592803
512.0718069452619,-1879.870512065921,718.5225042566319
512.0718069452619,-1869.8646262507357,722.638988767821
512.0718069452619,-1859.8587404355503,726.8329391679445
512.0718069452619,-1849.852854620365,731.1068217656432
512.0718069452619,-1839.8469688051796,735.468572209244
512.0718069452619,-1829.841082989994,739.9341898209084
512.0718069452619,-1819.8351971748089,744.5289786421447
512.0718069452619,-1809.8293113596233,749.2861075576603
512.0718069452619,-1799.823425544438,754.2408710751772
512.0718069452619,-1789.8175397292525,759.4208027776045
512.0718069452619,-1779.8116539140672,764.8362060117336
512.0718069452619,-1769.8057680988818,770.4772553943817
512.0718069452619,-1759.7998822836962,776.3179797406057
512.0718069452619,-1749.7939964685108,782.320887020056
512.0718069452619,-1739.7881106533255,788.4384855648992
512.0718069452619,-1729.78222483814,794.615479793722
512.0718069452619,-1719.7763390229547,800.7964609107693
512.0718069452619,-1709.7704532077694,806.9373061069921
512.0718069452619,-1699.764567392584,813.0132650967498
512.0718069452619,-1689.7586815773984,819.0188131552516
512.0718069452619,-1679.752795762213,824.9603527361767
512.0718069452619,-1669.7469099470277,830.8460598639584
512.0718069452619,-1659.7410241318423,836.6763445642728
512.0718069452619,-1649.735138316657,842.4370261144543
512.0718069452619,-1639.7292525014714,848.0971630006586
512.0718069452619,-1629.7233666862862,853.6129507873652
512.0718069452619,-1619.7174808711006,858.9365406475923
512.0718069452619,-1609.7115950559153,864.0251759501314
512.0718069452619,-1599.70570924073,868.8452968363224
512.0718069452619,-1589.6998234255445,873.3695714274463
512.0718069452619,-1579.6939376103592,877.5697937511674
512.0718069452619,-1569.6880517951736,881.4113328357829
512.0718069452619,-1559.6821659799882,884.8545187081882
512.0718069452619,-1549.6762801648028,887.8646571382968
512.0718069452619,-1539.6703943496175,890.4259711995379
512.0718069452619,-1529.6645085344321,892.5503567173032
512.0718069452619,-1519.6586227192465,894.2749672892212
512.0718069452619,-1509.6527369040614,895.6513637497945
512.0718069452619,-1499.6468510888758,896.7338308923203
512.0718069452619,-1489.6409652736904,897.5720754075395
512.0718069452619,-1479.635079458505,898.2093248529309
512.0718069452619,-1469.6291936433197,898.6840282677782
512.0718069452619,-1459.6233078281343,899.0314075378536
512.0718069452619,-1449.6174220129487,899.2820050516026
512.0718069452619,-1439.6115361977636,899.458914326231
512.0718069452619,-1429.605650382578,899.578028220347
512.0718069452619,-1419.5997645673926,899.6518706011368
512.0718069452619,-1409.5938787522073,899.6922724678093
512.0718069452619,-1399.5879929370217,899.7081640782841
512.0718069452619,-1389.5821071218365,899.698616310458
512.0718069452619,-1379.576221306651,899.6402144749097
512.0718069452619,-1369.5703354914656,899.4646741157627
512.0718069452619,-1359.5644496762802,899.0288182643495
512.0718069452619,-1349.5585638610949,898.1025700686474
512.0718069452619,-1339.5526780459095,896.4174486639711
512.0718069452619,-1329.546792230724,893.7825970102487
512.0718069452619,-1319.5409064155388,890.1954878160516
512.0718069452619,-1309.5350206003532,885.84966929907
512.0718069452619,-1299.5291347851678,881.0304561835119
512.0718069452619,-1289.5232489699824,875.990414519806
512.0718069452619,-1279.5173631547968,870.8900447859851
512.0718069452619,-1269.5114773396117,865.8103516075413
512.0718069452619,-1259.505591524426,860.7954651381498
512.0718069452619,-1249.4997057092407,855.8869342456394
512.0718069452619,-1239.4938198940554,851.1322477699061
512.0718069452619,-1229.48793407887,846.572126043267
512.0718069452619,-1219.4820482636846,842.2268371657985
512.0718069452619,-1209.476162448499,838.0969863546261
512.0718069452619,-1199.470276633314,834.1729254323334
512.0718069452619,-1189.4643908181283,830.4390262896055
512.0718069452619,-1179.458505002943,826.8707542855548
512.0718069452619,-1169.4526191877576,823.4323332482968
512.0718069452619,-1159.4467333725722,820.0796314238601
512.0718069452619,-1149.4408475573869,816.768154892308
512.0718069452619,-1139.4349617422013,813.4656855634228
512.0718069452619,-1129.4290759270161,810.1673428402737
512.0718069452619,-1119.4231901118305,806.9036163449705
512.0718069452619,-1109.4173042966452,803.7260878303136
512.0718069452619,-1099.4114184814598,800.6661215984321
512.0718069452619,-1089.4055326662742,797.6927403316761
512.0718069452619,-1079.399646851089,794.7151330235478
512.0718069452619,-1069.3937610359035,791.6411618199137
512.0718069452619,-1059.3878752207181,788.4408073161891
512.0718069452619,-1049.3819894055327,785.1549521705077
512.0718069452619,-1039.3761035903474,781.8494710983919
512.0718069452619,-1029.370217775162,778.5636027320272
512.0718069452619,-1019.3643319599764,775.2898168936131
512.0718069452619,-1009.3584461447911,771.9862641601454
512.0718069452619,-999.3525603296057,768.6075694857022
512.0718069452619,-989.3466745144203,765.1438764186657
512.0718069452619,-979.340788699235,761.6613934736463
512.0718069452619,-969.3349028840496,758.3276000084892
512.0718069452619,-959.3290170688642,755.3884299409056
512.0718069452619,-949.3231312536786,753.0778785836428
512.0718069452619,-939.3172454384933,751.5018250378146
512.0718069452619,-929.3113596233079,750.5862543543724
512.0718069452619,-919.3054738081225,750.1342689492259
512.0718069452619,-909.2995879929372,749.9360524699789
512.0718069452619,-899.2937021777518,749.8436032821132
512.0718069452619,-889.2878163625662,749.7799606661265
512.0718069452619,-879.2819305473809,749.7118379059013
512.0718069452619,-869.2760447321955,749.6204926514506
512.0718069452619,-859.2701589170101,749.4838877951404
512.0718069452619,-849.2642731018248,749.2679610121976
512.0718069452619,-839.2583872866394,748.9222563172625
512.0718069452619,-829.2525014714538,748.3791590851738
512.0718069452619,-819.2466156562684,747.5616532306556
512.0718069452619,-809.2407298410831,746.4030164016181
512.0718069452619,-799.2348440258977,744.8710383046839
512.0718069452619,-789.2289582107123,742.981541660648
512.0718069452619,-779.223072395527,740.793014773783
512.0718069452619,-769.2171865803414,738.3874255157551
512.0718069452619,-759.211300765156,735.8477552184584
512.0718069452619,-749.2054149499706,733.240628123872
512.0718069452619,-739.1995291347853,730.6087336965738
512.0718069452619,-729.1936433195999,727.9734092318015
512.0718069452619,-719.1877575044145,725.3428569705693
512.0718069452619,-709.181871689229,722.7196490313215
512.0718069452619,-699.1759858740436,720.1048586324836
512.0718069452619,-689.1701000588582,717.5008448193282
512.0718069452619,-679.1642142436729,714.9155482956251
512.0718069452619,-669.1583284284875,712.3686551005193
512.0718069452619,-659.1524426133021,709.8977305564711
512.0718069452619,-649.1465567981165,707.5602122385596
512.0718069452619,-639.1406709829312,705.4240420385183
512.0718069452619,-629.1347851677458,703.5398330840225
512.0718069452619,-619.1288993525604,701.8976393116053
512.0718069452619,-609.1230135373751,700.3915401173766
512.0718069452619,-599.1171277221897,698.8282445653285
512.0718069452619,-589.1112419070043,696.9961740457796
512.0718069452619,-579.1053560918187,694.7608142683732
512.0718069452619,-569.0994702766334,692.1193659090914
512.0718069452619,-559.093584461448,689.1774828017515
512.0718069452619,-549.0876986462627,686.0766380797298
512.0718069452619,-539.0818128310773,682.9316857269094
512.0718069452619,-529.0759270158919,679.8102093276703
512.0718069452619,-519.0700412007063,676.7424999382258
512.0718069452619,-509.06415538552096,673.73835977188
512.0718069452619,-499.0582695703356,670.7992498908006
512.0718069452619,-489.05238375515023,667.9245586968697
512.0718069452619,-479.04649793996487,665.1136827474243
512.0718069452619,-469.0406121247795,662.3674468628138
512.0718069452619,-459.0347263095939,659.6923563337649
512.0718069452619,-449.02884049440854,657.110882698448
512.0718069452619,-439.0229546792232,654.6830166708993
512.0718069452619,-429.0170688640378,652.5373224152269
512.0718069452619,-419.01118304885244,650.884613747399
512.0718069452619,-409.0052972336671,649.9716907411623
522.1365509123013,-2100.0,649.8013298133203
522.1365509123013,-2089.9941141848144,650.8653052620608
522.1365509123013,-2079.9882283696293,652.7990774787814
522.1365509123013,-2069.9823425544437,655.3253279586879
522.1365509123013,-2059.9764567392585,658.2049055658396
522.1365509123013,-2049.970570924073,661.2870245948185
522.1365509123013,-2039.9646851088876,664.4939732847391
522.1365509123013,-2029.9587992937022,667.7876537166574
522.1365509123013,-2019.9529134785168,671.1471306525142
522.1365509123013,-2009.9470276633315,674.5595115834096
522.1365509123013,-1999.941141848146,678.0173599987573
522.1365509123013,-1989.9352560329605,681.5175404062637
522.1365509123013,-1979.9293702177752,685.0596697534787
522.1365509123013,-1969.9234844025898,688.644252334962
522.1365509123013,-1959.9175985874044,692.2712173114923
522.1365509123013,-1949.911712772219,695.9397817101503
522.1365509123013,-1939.9058269570335,699.649842439178
522.1365509123013,-1929.899941141848,703.4038475936012
522.1365509123013,-1919.8940553266627,707.2074740832716
522.1365509123013,-1909.8881695114774,711.068309094977
522.1365509123013,-1899.882283696292,714.9934031939019
522.1365509123013,-1889.8763978811066,718.9873927112963
522.1365509123013,-1879.870512065921,723.0522490790343
522.1365509123013,-1869.8646262507357,727.1885687786372
522.1365509123013,-1859.8587404355503,731.3977907005641
522.1365509123013,-1849.852854620365,735.68484636113
522.1365509123013,-1839.8469688051796,740.0606763850831
522.1365509123013,-1829.841082989994,744.5436096752974
522.1365509123013,-1819.8351971748089,749.1587612624362
522.1365509123013,-1809.8293113596233,753.9354837617348
522.1365509123013,-1799.823425544438,758.9030447592419
522.1365509123013,-1789.8175397292525,764.0847695943414
522.1365509123013,-1779.8116539140672,769.4931599073691
522.1365509123013,-1769.8057680988818,775.1295914106736
522.1365509123013,-1759.7998822836962,780.9868419088359
522.1365509123013,-1749.7939964685108,787.0469917532132
522.1365509123013,-1739.7881106533255,793.2727017199883
522.1365509123013,-1729.78222483814,799.6017341465113
522.1365509123013,-1719.7763390229547,805.9557901358132
522.1365509123013,-1709.7704532077694,812.2618755431183
522.1365509123013,-1699.764567392584,818.4725069863413
522.1365509123013,-1689.7586815773984,824.5727091974495
522.1365509123013,-1679.752795762213,830.57257550779
522.1365509123013,-1669.7469099470277,836.4918734010578
522.1365509123013,-1659.7410241318423,842.3437625260028
522.1365509123013,-1649.735138316657,848.1228334869442
522.1365509123013,-1639.7292525014714,853.8011058326715
522.1365509123013,-1629.7233666862862,859.3326713991228
522.1365509123013,-1619.7174808711006,864.6631104555922
522.1365509123013,-1609.7115950559153,869.7373873712947
522.1365509123013,-1599.70570924073,874.5026371886726
522.1365509123013,-1589.6998234255445,878.9073073350701
522.1365509123013,-1579.6939376103592,882.9008278087924
522.1365509123013,-1569.6880517951736,886.4366831433963
522.1365509123013,-1559.6821659799882,889.479428928726
522.1365509123013,-1549.6762801648028,892.0143201259689
522.1365509123013,-1539.6703943496175,894.0558063134023
522.1365509123013,-1529.6645085344321,895.6490425049799
522.1365509123013,-1519.6586227192465,896.8610149192657
522.1365509123013,-1509.6527369040614,897.765421532238
522.1365509123013,-1499.6468510888758,898.4298832624825
522.1365509123013,-1489.6409652736904,898.9102618711455
522.1365509123013,-1479.635079458505,899.2508564638009
522.1365509123013,-1469.6291936433197,899.4870694821934
522.1365509123013,-1459.6233078281343,899.6477009108332
522.1365509123013,-1449.6174220129487,899.7555178693699
522.1365509123013,-1439.6115361977636,899.8269149924663
522.1365509123013,-1429.605650382578,899.8726114748995
522.1365509123013,-1419.5997645673926,899.8998028621102
522.1365509123013,-1409.5938787522073,899.9137355484297
522.1365509123013,-1399.5879929370217,899.9165856257902
522.1365509123013,-1389.5821071218365,899.9020511887879
522.1365509123013,-1379.576221306651,899.8423969386736
522.1365509123013,-1369.5703354914656,899.6644865428965
522.1365509123013,-1359.5644496762802,899.2208944289516
522.1365509123013,-1349.5585638610949,898.2841207376373
522.1365509123013,-1339.5526780459095,896.6010484482726
522.1365509123013,-1329.546792230724,894.0044845295915
522.1365509123013,-1319.5409064155388,890.5079831688054
522.1365509123013,-1309.5350206003532,886.3002069765482
522.1365509123013,-1299.5291347851678,881.6428880362414
522.1365509123013,-1289.5232489699824,876.7613408771507
522.1365509123013,-1279.5173631547968,871.800056020571
522.1365509123013,-1269.5114773396117,866.8418991081152
522.1365509123013,-1259.505591524426,861.9487317811065
522.1365509123013,-1249.4997057092407,857.1860826381123
522.1365509123013,-1239.4938198940554,852.6153874810794
522.1365509123013,-1229.48793407887,848.2661771991303
522.1365509123013,-1219.4820482636846,844.1228193676341
522.1365509123013,-1209.476162448499,840.1450940961877
522.1365509123013,-1199.470276633314,836.2995857775965
522.1365509123013,-1189.4643908181283,832.5685711968291
522.1365509123013,-1179.458505002943,828.9361562971093
522.1365509123013,-1169.4526191877576,825.375899460024
522.1365509123013,-1159.4467333725722,821.8529453346207
522.1365509123013,-1149.4408475573869,818.336267587415
522.1365509123013,-1139.4349617422013,814.8156045700969
522.1365509123013,-1129.4290759270161,811.3206462485878
522.1365509123013,-1119.4231901118305,807.9303929171938
522.1365509123013,-1109.4173042966452,804.7484875554759
522.1365509123013,-1099.4114184814598,801.835314541405
522.1365509123013,-1089.4055326662742,799.1377368651908
522.1365509123013,-1079.399646851089,796.4895233705465
522.1365509123013,-1069.3937610359035,793.7042294696225
522.1365509123013,-1059.3878752207181,790.6848986083801
522.1365509123013,-1049.3819894055327,787.4547496347491
522.1365509123013,-1039.3761035903474,784.0986575054274
522.1365509123013,-1029.370217775162,780.6855248462065
522.1365509123013,-1019.3643319599764,777.2328923504654
522.1365509123013,-1009.3584461447911,773.7192154482366
522.1365509123013,-999.3525603296057,770.1185578475931
522.1365509123013,-989.3466745144203,766.4378756963238
522.1365509123013,-979.340788699235,762.7508111277709
522.1365509123013,-969.3349028840496,759.2202572656743
522.1365509123013,-959.3290170688642,756.0843869730465
522.1365509123013,-949.3231312536786,753.5810620515426
522.1365509123013,-939.3172454384933,751.8360568016412
522.1365509123013,-929.3113596233079,750.7981228385131
522.1365509123013,-919.3054738081225,750.279118295367
522.1365509123013,-909.2995879929372,750.0607155649141
522.1365509123013,-899.2937021777518,749.9790553525455
522.1365509123013,-889.2878163625662,749.9444839399687
522.1365509123013,-879.2819305473809,749.9183204393382
522.1365509123013,-869.2760447321955,749.8835222116609
522.1365509123013,-859.2701589170101,749.8254661661603
522.1365509123013,-849.2642731018248,749.7205848915572
522.1365509123013,-839.2583872866394,749.5265950684592
522.1365509123013,-829.2525014714538,749.1729821100292
522.1365509123013,-819.2466156562684,748.5600030859655
522.1365509123013,-809.2407298410831,747.579155356663
522.1365509123013,-799.2348440258977,746.1559537799636
522.1365509123013,-789.2289582107123,744.2905190429026
522.1365509123013,-779.223072395527,742.062497592676
522.1365509123013,-769.2171865803414,739.5941812232019
522.1365509123013,-759.211300765156,737.0013390158042
522.1365509123013,-749.2054149499706,734.363875267592
522.1365509123013,-739.1995291347853,731.7231964880391
522.1365509123013,-729.1936433195999,729.0945261982483
522.1365509123013,-719.1877575044145,726.4811113079545
522.1365509123013,-709.181871689229,723.8828189161256
522.1365509123013,-699.1759858740436,721.2984861733353
522.1365509123013,-689.1701000588582,718.7265445366975
522.1365509123013,-679.1642142436729,716.1678458692317
522.1365509123013,-669.1583284284875,713.6302782567008
522.1365509123013,-659.1524426133021,711.133471428022
522.1365509123013,-649.1465567981165,708.7118005991297
522.1365509123013,-639.1406709829312,706.4103596945858
522.1365509123013,-629.1347851677458,704.2653239119742
522.1365509123013,-619.1288993525604,702.2679316071736
522.1365509123013,-609.1230135373751,700.3328412753292
522.1365509123013,-599.1171277221897,698.3065845312485
522.1365509123013,-589.1112419070043,696.0304324874085
522.1365509123013,-579.1053560918187,693.4206207304758
522.1365509123013,-569.0994702766334,690.5039414045374
522.1365509123013,-559.093584461448,687.3850095719206
522.1365509123013,-549.0876986462627,684.1813092785162
522.1365509123013,-539.0818128310773,680.9777406943185
522.1365509123013,-529.0759270158919,677.8189013939517
522.1365509123013,-519.0700412007063,674.7224816640893
522.1365509123013,-509.06415538552096,671.6932098945426
522.1365509123013,-499.0582695703356,668.731115076892
522.1365509123013,-489.05238375515023,665.8356329503026
522.1365509123013,-479.04649793996487,663.0071251176845
522.1365509123013,-469.0406121247795,660.2481406170218
522.1365509123013,-459.0347263095939,657.5672687951694
522.1365509123013,-449.02884049440854,654.9886070027637
522.1365509123013,-439.0229546792232,652.5720252079376
522.1365509123013,-429.0170688640378,650.443108117023
522.1365509123013,-419.01118304885244,648.8070785082575
522.1365509123013,-409.0052972336671,647.9045300468692
532.2012948793408,-2100.0,653.538564755899
532.2012948793408,-2089.9941141848144,654.6610032845962
532.2012948793408,-2079.9882283696293,656.693229992009
532.2012948793408,-2069.9823425544437,659.3314035509876
532.2012948793408,-2059.9764567392585,662.3140613170954
532.2012948793408,-2049.970570924073,665.4785335498648
532.2012948793408,-2039.9646851088876,668.7448716183184
532.2012948793408,-2029.9587992937022,672.0783366540991
532.2012948793408,-2019.9529134785168,675.4631187666066
532.2012948793408,-2009.9470276633315,678.8909016222754
532.2012948793408,-1999.941141848146,682.3573800091991
532.2012948793408,-1989.9352560329605,685.8612494314488
532.2012948793408,-1979.9293702177752,689.4034802664479
532.2012948793408,-1969.9234844025898,692.9864410437169
532.2012948793408,-1959.9175985874044,696.6129210502337
532.2012948793408,-1949.911712772219,700.2855062997161
532.2012948793408,-1939.9058269570335,704.0066482270925
532.2012948793408,-1929.899941141848,707.7792088538916
532.2012948793408,-1919.8940553266627,711.6068034604797
532.2012948793408,-1909.8881695114774,715.4934608828817
532.2012948793408,-1899.882283696292,719.4428124771986
532.2012948793408,-1889.8763978811066,723.4574440833148
532.2012948793408,-1879.870512065921,727.5388756423406
532.2012948793408,-1869.8646262507357,731.6883287900155
532.2012948793408,-1859.8587404355503,735.908395905165
532.2012948793408,-1849.852854620365,740.2055676598422
532.2012948793408,-1839.8469688051796,744.5926799551579
532.2012948793408,-1829.841082989994,749.0893988212426
532.2012948793408,-1819.8351971748089,753.7198355718459
532.2012948793408,-1809.8293113596233,758.5090350510347
532.2012948793408,-1799.823425544438,763.4806028552869
532.2012948793408,-1789.8175397292525,768.6554445205416
532.2012948793408,-1779.8116539140672,774.0512005970577
532.2012948793408,-1769.8057680988818,779.6831316117875
532.2012948793408,-1759.7998822836962,785.5635989201719
532.2012948793408,-1749.7939964685108,791.6928298723468
532.2012948793408,-1739.7881106533255,798.0410870728521
532.2012948793408,-1729.78222483814,804.5371895670705
532.2012948793408,-1719.7763390229547,811.0792114848741
532.2012948793408,-1709.7704532077694,817.5650159582334
532.2012948793408,-1699.764567392584,823.9234117244482
532.2012948793408,-1689.7586815773984,830.1283835987011
532.2012948793408,-1679.752795762213,836.1929072260823
532.2012948793408,-1669.7469099470277,842.1493664615549
532.2012948793408,-1659.7410241318423,848.0258077299634
532.2012948793408,-1649.735138316657,853.8264223274178
532.2012948793408,-1639.7292525014714,859.5229558096835
532.2012948793408,-1629.7233666862862,865.0589301174692
532.2012948793408,-1619.7174808711006,870.3615028773262
532.2012948793408,-1609.7115950559153,875.352561279595
532.2012948793408,-1599.70570924073,879.9549054685995
532.2012948793408,-1589.6998234255445,884.0962524914994
532.2012948793408,-1579.6939376103592,887.715930726797
532.2012948793408,-1569.6880517951736,890.7749157651634
532.2012948793408,-1559.6821659799882,893.265048847446
532.2012948793408,-1549.6762801648028,895.2128903589048
532.2012948793408,-1539.6703943496175,896.6766848630871
532.2012948793408,-1529.6645085344321,897.7370294632964
532.2012948793408,-1519.6586227192465,898.4828009185087
532.2012948793408,-1509.6527369040614,898.996561302352
532.2012948793408,-1499.6468510888758,899.3452690384656
532.2012948793408,-1489.6409652736904,899.5785397769297
532.2012948793408,-1479.635079458505,899.7317426761914
532.2012948793408,-1469.6291936433197,899.8301383360027
532.2012948793408,-1459.6233078281343,899.8920100344047
532.2012948793408,-1449.6174220129487,899.9304064541166
532.2012948793408,-1439.6115361977636,899.9540590523378
532.2012948793408,-1429.605650382578,899.9682981300427
532.2012948793408,-1419.5997645673926,899.976159049287
532.2012948793408,-1409.5938787522073,899.978759903687
532.2012948793408,-1399.5879929370217,899.973377509602
532.2012948793408,-1389.5821071218365,899.946652752242
532.2012948793408,-1379.576221306651,899.8592452102873
532.2012948793408,-1369.5703354914656,899.6214940059356
532.2012948793408,-1359.5644496762802,899.0723330705455
532.2012948793408,-1349.5585638610949,897.9903953935248
532.2012948793408,-1339.5526780459095,896.1607363072745
532.2012948793408,-1329.546792230724,893.4744161330386
532.2012948793408,-1319.5409064155388,889.9886693412849
532.2012948793408,-1309.5350206003532,885.893361563453
532.2012948793408,-1299.5291347851678,881.412482658746
532.2012948793408,-1289.5232489699824,876.7222237892299
532.2012948793408,-1279.5173631547968,871.9335148020095
532.2012948793408,-1269.5114773396117,867.1233844844717
532.2012948793408,-1259.505591524426,862.3729401253659
532.2012948793408,-1249.4997057092407,857.777162584637
532.2012948793408,-1239.4938198940554,853.4134788986718
532.2012948793408,-1229.48793407887,849.2944354590549
532.2012948793408,-1219.4820482636846,845.3578398943375
532.2012948793408,-1209.476162448499,841.5149553199298
532.2012948793408,-1199.470276633314,837.7089914683817
532.2012948793408,-1189.4643908181283,833.9274866740689
532.2012948793408,-1179.458505002943,830.1733800072852
532.2012948793408,-1169.4526191877576,826.4392859897731
532.2012948793408,-1159.4467333725722,822.707281447608
532.2012948793408,-1149.4408475573869,818.9652454945355
532.2012948793408,-1139.4349617422013,815.2288599979186
532.2012948793408,-1129.4290759270161,811.5649373020312
532.2012948793408,-1119.4231901118305,808.0998196680152
532.2012948793408,-1109.4173042966452,804.9817077898149
532.2012948793408,-1099.4114184814598,802.2882529887565
532.2012948793408,-1089.4055326662742,799.935640716598
532.2012948793408,-1079.399646851089,797.6815841963105
532.2012948793408,-1069.3937610359035,795.2475992827142
532.2012948793408,-1059.3878752207181,792.4671267308438
532.2012948793408,-1049.3819894055327,789.3386805394503
532.2012948793408,-1039.3761035903474,785.9626122489365
532.2012948793408,-1029.370217775162,782.4424395164315
532.2012948793408,-1019.3643319599764,778.8315532612994
532.2012948793408,-1009.3584461447911,775.1389549262155
532.2012948793408,-999.3525603296057,771.3627774289961
532.2012948793408,-989.3466745144203,767.5242513812484
532.2012948793408,-979.340788699235,763.6964755451016
532.2012948793408,-969.3349028840496,760.0275091856602
532.2012948793408,-959.3290170688642,756.738222920166
532.2012948793408,-949.3231312536786,754.0644434396629
532.2012948793408,-939.3172454384933,752.152215996422
532.2012948793408,-929.3113596233079,750.9793923909493
532.2012948793408,-919.3054738081225,750.3744540126152
532.2012948793408,-909.2995879929372,750.1152638871503
532.2012948793408,-899.2937021777518,750.022756939939
532.2012948793408,-889.2878163625662,749.9932070867969
532.2012948793408,-879.2819305473809,749.9806553772661
532.2012948793408,-869.2760447321955,749.9671854102671
532.2012948793408,-859.2701589170101,749.9417971697726
532.2012948793408,-849.2642731018248,749.8872413153787
532.2012948793408,-839.2583872866394,749.767450394416
532.2012948793408,-829.2525014714538,749.512533561711
532.2012948793408,-819.2466156562684,749.0106392608407
532.2012948793408,-809.2407298410831,748.1267219703318
532.2012948793408,-799.2348440258977,746.7568274301025
532.2012948793408,-789.2289582107123,744.8882794635363
532.2012948793408,-779.223072395527,742.6137511256982
532.2012948793408,-769.2171865803414,740.0834403013168
532.2012948793408,-759.211300765156,737.4372282287923
532.2012948793408,-749.2054149499706,734.7658394692387
532.2012948793408,-739.1995291347853,732.1104960702271
532.2012948793408,-729.1936433195999,729.4818880215844
532.2012948793408,-719.1877575044145,726.8793436153908
532.2012948793408,-709.181871689229,724.3007847492747
532.2012948793408,-699.1759858740436,721.7437587809247
532.2012948793408,-689.1701000588582,719.2044755750493
532.2012948793408,-679.1642142436729,716.6799130896325
532.2012948793408,-669.1583284284875,714.1711126251686
532.2012948793408,-659.1524426133021,711.6850823920569
532.2012948793408,-649.1465567981165,709.23551443356
532.2012948793408,-639.1406709829312,706.8403771470375
532.2012948793408,-629.1347851677458,704.5098781908233
532.2012948793408,-619.1288993525604,702.2233160614551
532.2012948793408,-609.1230135373751,699.9105761843798
532.2012948793408,-599.1171277221897,697.4644643508933
532.2012948793408,-589.1112419070043,694.7900831870969
532.2012948793408,-579.1053560918187,691.8581782896403
532.2012948793408,-569.0994702766334,688.7183260093365
532.2012948793408,-559.093584461448,685.4642634351912
532.2012948793408,-549.0876986462627,682.1850807134231
532.2012948793408,-539.0818128310773,678.938002940225
532.2012948793408,-529.0759270158919,675.7495321074229
532.2012948793408,-519.0700412007063,672.6286691650735
532.2012948793408,-509.06415538552096,669.577170111476
532.2012948793408,-499.0582695703356,666.5946432376801
532.2012948793408,-489.05238375515023,663.6813009575096
532.2012948793408,-479.04649793996487,660.8392751793035
532.2012948793408,-469.0406121247795,658.0735476474072
532.2012948793408,-459.0347263095939,655.3948630245773
532.2012948793408,-449.02884049440854,652.8279742090981
532.2012948793408,-439.0229546792232,650.4309019427895
532.2012948793408,-429.0170688640378,648.324716959198
532.2012948793408,-419.01118304885244,646.7086110297607
532.2012948793408,-409.0052972336671,645.8176425359894
542.2660388463803,-2100.0,657.4768884364304
542.2660388463803,-2089.9941141848144,658.6441324167929
542.2660388463803,-2079.9882283696293,660.74930215469
542.2660388463803,-2069.9823425544437,663.4656186487288
542.2660388463803,-2059.9764567392585,666.514119682265
542.2660388463803,-2049.970570924073,669.725098398352
542.2660388463803,-2039.9646851088876,673.020031380923
542.2660388463803,-2029.9587992937022,676.3694115790714
542.2660388463803,-2019.9529134785168,679.7627771765449
